basket_size,basket_id,stock_position,symbol,ticker,company_name,sector,basket_avg_pairwise_corr,basket_sector_count
7,12,1,BANKBARODA,BANKBARODA.NS,Bank of Baroda,Financial Services,0.20309050400096018,7
7,12,2,DABUR,DABUR.NS,Dabur India Ltd.,Fast Moving Consumer Goods,0.20309050400096018,7
7,12,3,APLAPOLLO,APLAPOLLO.NS,APL Apollo Tubes Ltd.,Capital Goods,0.20309050400096018,7
7,12,4,ZYDUSLIFE,ZYDUSLIFE.NS,Zydus Lifesciences Ltd.,Healthcare,0.20309050400096018,7
7,12,5,TRENT,TRENT.NS,Trent Ltd.,Consumer Services,0.20309050400096018,7
7,12,6,HINDZINC,HINDZINC.NS,Hindustan Zinc Ltd.,Metals & Mining,0.20309050400096018,7
7,12,7,PRESTIGE,PRESTIGE.NS,Prestige Estates Projects Ltd.,Realty,0.20309050400096018,7
7,13,1,AXISBANK,AXISBANK.NS,Axis Bank Ltd.,Financial Services,0.22030077644023188,7
7,13,2,LAURUSLABS,LAURUSLABS.NS,Laurus Labs Ltd.,Healthcare,0.22030077644023188,7
7,13,3,ASTRAL,ASTRAL.NS,Astral Ltd.,Capital Goods,0.22030077644023188,7
7,13,4,NHPC,NHPC.NS,NHPC Ltd.,Power,0.22030077644023188,7
7,13,5,UNITDSPR,UNITDSPR.NS,United Spirits Ltd.,Fast Moving Consumer Goods,0.22030077644023188,7
7,13,6,OBEROIRLTY,OBEROIRLTY.NS,Oberoi Realty Ltd.,Realty,0.22030077644023188,7
7,13,7,TATACOMM,TATACOMM.NS,Tata Communications Ltd.,Telecommunication,0.22030077644023188,7
7,14,1,ICICIBANK,ICICIBANK.NS,ICICI Bank Ltd.,Financial Services,0.23193518618599396,7
7,14,2,COCHINSHIP,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,0.23193518618599396,7
7,14,3,BIOCON,BIOCON.NS,Biocon Ltd.,Healthcare,0.23193518618599396,7
7,14,4,TITAN,TITAN.NS,Titan Company Ltd.,Consumer Durables,0.23193518618599396,7
7,14,5,TATAELXSI,TATAELXSI.NS,Tata Elxsi Ltd.,Information Technology,0.23193518618599396,7
7,14,6,HINDPETRO,HINDPETRO.NS,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,0.23193518618599396,7
7,14,7,INDHOTEL,INDHOTEL.NS,Indian Hotels Co. Ltd.,Consumer Services,0.23193518618599396,7
7,15,1,BAJAJFINSV,BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,0.2380899364497035,7
7,15,2,HAL,HAL.NS,Hindustan Aeronautics Ltd.,Capital Goods,0.2380899364497035,7
7,15,3,AUROPHARMA,AUROPHARMA.NS,Aurobindo Pharma Ltd.,Healthcare,0.2380899364497035,7
7,15,4,PIDILITIND,PIDILITIND.NS,Pidilite Industries Ltd.,Chemicals,0.2380899364497035,7
7,15,5,ADANIPOWER,ADANIPOWER.NS,Adani Power Ltd.,Power,0.2380899364497035,7
7,15,6,LODHA,LODHA.NS,Lodha Developers Ltd.,Realty,0.2380899364497035,7
7,15,7,JUBLFOOD,JUBLFOOD.NS,Jubilant Foodworks Ltd.,Consumer Services,0.2380899364497035,7
7,16,1,HUDCO,HUDCO.NS,Housing & Urban Development Corporation Ltd.,Financial Services,0.2653138027295301,7
7,16,2,TATACONSUM,TATACONSUM.NS,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,0.2653138027295301,7
7,16,3,CUMMINSIND,CUMMINSIND.NS,Cummins India Ltd.,Capital Goods,0.2653138027295301,7
7,16,4,DIXON,DIXON.NS,Dixon Technologies (India) Ltd.,Consumer Durables,0.2653138027295301,7
7,16,5,BAJAJ-AUTO,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile and Auto Components,0.2653138027295301,7
7,16,6,VEDL,VEDL.NS,Vedanta Ltd.,Metals & Mining,0.2653138027295301,7
7,16,7,RVNL,RVNL.NS,Rail Vikas Nigam Ltd.,Construction,0.2653138027295301,7
7,17,1,UNIONBANK,UNIONBANK.NS,Union Bank of India,Financial Services,0.28116950908717325,7
7,17,2,HEROMOTOCO,HEROMOTOCO.NS,Hero MotoCorp Ltd.,Automobile and Auto Components,0.28116950908717325,7
7,17,3,HAVELLS,HAVELLS.NS,Havells India Ltd.,Consumer Durables,0.28116950908717325,7
7,17,4,NTPC,NTPC.NS,NTPC Ltd.,Power,0.28116950908717325,7
7,17,5,SHREECEM,SHREECEM.NS,Shree Cement Ltd.,Construction Materials,0.28116950908717325,7
7,17,6,NATIONALUM,NATIONALUM.NS,National Aluminium Co. Ltd.,Metals & Mining,0.28116950908717325,7
7,17,7,UPL,UPL.NS,UPL Ltd.,Chemicals,0.28116950908717325,7
7,18,1,PNB,PNB.NS,Punjab National Bank,Financial Services,0.2860173364407236,7
7,18,2,EICHERMOT,EICHERMOT.NS,Eicher Motors Ltd.,Automobile and Auto Components,0.2860173364407236,7
7,18,3,JSWENERGY,JSWENERGY.NS,JSW Energy Ltd.,Power,0.2860173364407236,7
7,18,4,CONCOR,CONCOR.NS,Container Corporation of India Ltd.,Services,0.2860173364407236,7
7,18,5,RELIANCE,RELIANCE.NS,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,0.2860173364407236,7
7,18,6,POLYCAB,POLYCAB.NS,Polycab India Ltd.,Capital Goods,0.2860173364407236,7
7,18,7,SRF,SRF.NS,SRF Ltd.,Chemicals,0.2860173364407236,7
7,19,1,BANKINDIA,BANKINDIA.NS,Bank of India,Financial Services,0.30079679658496355,7
7,19,2,TVSMOTOR,TVSMOTOR.NS,TVS Motor Company Ltd.,Automobile and Auto Components,0.30079679658496355,7
7,19,3,BPCL,BPCL.NS,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,0.30079679658496355,7
7,19,4,GODREJPROP,GODREJPROP.NS,Godrej Properties Ltd.,Realty,0.30079679658496355,7
7,19,5,ADANIENT,ADANIENT.NS,Adani Enterprises Ltd.,Metals & Mining,0.30079679658496355,7
7,19,6,VOLTAS,VOLTAS.NS,Voltas Ltd.,Consumer Durables,0.30079679658496355,7
7,19,7,IRCTC,IRCTC.NS,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,0.30079679658496355,7
7,20,1,BAJFINANCE,BAJFINANCE.NS,Bajaj Finance Ltd.,Financial Services,0.3277666228680229,7
7,20,2,GAIL,GAIL.NS,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,0.3277666228680229,7
7,20,3,MRF,MRF.NS,MRF Ltd.,Automobile and Auto Components,0.3277666228680229,7
7,20,4,GMRAIRPORT,GMRAIRPORT.NS,GMR Airports Ltd.,Services,0.3277666228680229,7
7,20,5,HINDALCO,HINDALCO.NS,Hindalco Industries Ltd.,Metals & Mining,0.3277666228680229,7
7,20,6,BEL,BEL.NS,Bharat Electronics Ltd.,Capital Goods,0.3277666228680229,7
7,20,7,AMBUJACEM,AMBUJACEM.NS,Ambuja Cements Ltd.,Construction Materials,0.3277666228680229,7
7,21,1,SHRIRAMFIN,SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,0.3467188014994804,7
7,21,2,IOC,IOC.NS,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,0.3467188014994804,7
7,21,3,JINDALSTEL,JINDALSTEL.NS,Jindal Steel Ltd.,Metals & Mining,0.3467188014994804,7
7,21,4,BOSCHLTD,BOSCHLTD.NS,Bosch Ltd.,Automobile and Auto Components,0.3467188014994804,7
7,21,5,ADANIPORTS,ADANIPORTS.NS,Adani Ports and Special Economic Zone Ltd.,Services,0.3467188014994804,7
7,21,6,ULTRACEMCO,ULTRACEMCO.NS,UltraTech Cement Ltd.,Construction Materials,0.3467188014994804,7
7,21,7,BHEL,BHEL.NS,Bharat Heavy Electricals Ltd.,Capital Goods,0.3467188014994804,7
7,22,1,HDFCBANK,HDFCBANK.NS,HDFC Bank Ltd.,Financial Services,0.3796056157199996,7
7,22,2,NMDC,NMDC.NS,NMDC Ltd.,Metals & Mining,0.3796056157199996,7
7,22,3,MARUTI,MARUTI.NS,Maruti Suzuki India Ltd.,Automobile and Auto Components,0.3796056157199996,7
7,22,4,TATAPOWER,TATAPOWER.NS,Tata Power Co. Ltd.,Power,0.3796056157199996,7
7,22,5,ASHOKLEY,ASHOKLEY.NS,Ashok Leyland Ltd.,Capital Goods,0.3796056157199996,7
7,22,6,GRASIM,GRASIM.NS,Grasim Industries Ltd.,Construction Materials,0.3796056157199996,7
7,22,7,DLF,DLF.NS,DLF Ltd.,Realty,0.3796056157199996,7
