basket_size,basket_id,stock_position,symbol,ticker,company_name,sector,basket_avg_pairwise_corr,basket_sector_count
10,11,6,GAIL,GAIL.NS,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,0.24269575759873968,10
10,11,7,HEROMOTOCO,HEROMOTOCO.NS,Hero MotoCorp Ltd.,Automobile and Auto Components,0.24269575759873968,10
10,11,8,HAVELLS,HAVELLS.NS,Havells India Ltd.,Consumer Durables,0.24269575759873968,10
10,11,9,CONCOR,CONCOR.NS,Container Corporation of India Ltd.,Services,0.24269575759873968,10
10,11,10,SRF,SRF.NS,SRF Ltd.,Chemicals,0.24269575759873968,10
10,12,1,BANKBARODA,BANKBARODA.NS,Bank of Baroda,Financial Services,0.25732927361363556,10
10,12,2,DABUR,DABUR.NS,Dabur India Ltd.,Fast Moving Consumer Goods,0.25732927361363556,10
10,12,3,ABB,ABB.NS,ABB India Ltd.,Capital Goods,0.25732927361363556,10
10,12,4,LAURUSLABS,LAURUSLABS.NS,Laurus Labs Ltd.,Healthcare,0.25732927361363556,10
10,12,5,TATAELXSI,TATAELXSI.NS,Tata Elxsi Ltd.,Information Technology,0.25732927361363556,10
10,12,6,RELIANCE,RELIANCE.NS,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,0.25732927361363556,10
10,12,7,IRCTC,IRCTC.NS,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,0.25732927361363556,10
10,12,8,VOLTAS,VOLTAS.NS,Voltas Ltd.,Consumer Durables,0.25732927361363556,10
10,12,9,NMDC,NMDC.NS,NMDC Ltd.,Metals & Mining,0.25732927361363556,10
10,12,10,MARUTI,MARUTI.NS,Maruti Suzuki India Ltd.,Automobile and Auto Components,0.25732927361363556,10
10,13,1,AXISBANK,AXISBANK.NS,Axis Bank Ltd.,Financial Services,0.29051457238724615,10
10,13,2,GLENMARK,GLENMARK.NS,Glenmark Pharmaceuticals Ltd.,Healthcare,0.29051457238724615,10
10,13,3,CUMMINSIND,CUMMINSIND.NS,Cummins India Ltd.,Capital Goods,0.29051457238724615,10
10,13,4,UNITDSPR,UNITDSPR.NS,United Spirits Ltd.,Fast Moving Consumer Goods,0.29051457238724615,10
10,13,5,IOC,IOC.NS,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,0.29051457238724615,10
10,13,6,MRF,MRF.NS,MRF Ltd.,Automobile and Auto Components,0.29051457238724615,10
10,13,7,GMRAIRPORT,GMRAIRPORT.NS,GMR Airports Ltd.,Services,0.29051457238724615,10
10,13,8,GODREJPROP,GODREJPROP.NS,Godrej Properties Ltd.,Realty,0.29051457238724615,10
10,13,9,HINDALCO,HINDALCO.NS,Hindalco Industries Ltd.,Metals & Mining,0.29051457238724615,10
10,13,10,AMBUJACEM,AMBUJACEM.NS,Ambuja Cements Ltd.,Construction Materials,0.29051457238724615,10
10,14,1,ICICIBANK,ICICIBANK.NS,ICICI Bank Ltd.,Financial Services,0.3384406112427853,10
10,14,2,MAZDOCK,MAZDOCK.NS,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,0.3384406112427853,10
10,14,3,AUROPHARMA,AUROPHARMA.NS,Aurobindo Pharma Ltd.,Healthcare,0.3384406112427853,10
10,14,4,TATACONSUM,TATACONSUM.NS,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,0.3384406112427853,10
10,14,5,M&M,M&M.NS,Mahindra & Mahindra Ltd.,Automobile and Auto Components,0.3384406112427853,10
10,14,6,ADANIPORTS,ADANIPORTS.NS,Adani Ports and Special Economic Zone Ltd.,Services,0.3384406112427853,10
10,14,7,JINDALSTEL,JINDALSTEL.NS,Jindal Steel Ltd.,Metals & Mining,0.3384406112427853,10
10,14,8,ULTRACEMCO,ULTRACEMCO.NS,UltraTech Cement Ltd.,Construction Materials,0.3384406112427853,10
10,14,9,TATAPOWER,TATAPOWER.NS,Tata Power Co. Ltd.,Power,0.3384406112427853,10
10,14,10,LT,LT.NS,Larsen & Toubro Ltd.,Construction,0.3384406112427853,10
