basket_size,basket_id,stock_position,symbol,ticker,company_name,sector,basket_avg_pairwise_corr,basket_sector_count
8,3,4,TCS,TCS.NS,Tata Consultancy Services Ltd.,Information Technology,0.14473387287310335,8
8,3,5,SOLARINDS,SOLARINDS.NS,Solar Industries India Ltd.,Chemicals,0.14473387287310335,8
8,3,6,SUZLON,SUZLON.NS,Suzlon Energy Ltd.,Capital Goods,0.14473387287310335,8
8,3,7,PHOENIXLTD,PHOENIXLTD.NS,Phoenix Mills Ltd.,Realty,0.14473387287310335,8
8,3,8,ATGL,ATGL.NS,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,0.14473387287310335,8
8,4,1,IDFCFIRSTB,IDFCFIRSTB.NS,IDFC First Bank Ltd.,Financial Services,0.1591183568598604,8
8,4,2,TORNTPHARM,TORNTPHARM.NS,Torrent Pharmaceuticals Ltd.,Healthcare,0.1591183568598604,8
8,4,3,MPHASIS,MPHASIS.NS,MphasiS Ltd.,Information Technology,0.1591183568598604,8
8,4,4,VBL,VBL.NS,Varun Beverages Ltd.,Fast Moving Consumer Goods,0.1591183568598604,8
8,4,5,CGPOWER,CGPOWER.NS,CG Power and Industrial Solutions Ltd.,Capital Goods,0.1591183568598604,8
8,4,6,BHARTIARTL,BHARTIARTL.NS,Bharti Airtel Ltd.,Telecommunication,0.1591183568598604,8
8,4,7,DMART,DMART.NS,Avenue Supermarts Ltd.,Consumer Services,0.1591183568598604,8
8,4,8,POWERGRID,POWERGRID.NS,Power Grid Corporation of India Ltd.,Power,0.1591183568598604,8
8,5,1,SBIN,SBIN.NS,State Bank of India,Financial Services,0.16726543683372316,8
8,5,2,PERSISTENT,PERSISTENT.NS,Persistent Systems Ltd.,Information Technology,0.16726543683372316,8
8,5,3,GODREJCP,GODREJCP.NS,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,0.16726543683372316,8
8,5,4,FORTIS,FORTIS.NS,Fortis Healthcare Ltd.,Healthcare,0.16726543683372316,8
8,5,5,SUPREMEIND,SUPREMEIND.NS,Supreme Industries Ltd.,Capital Goods,0.16726543683372316,8
8,5,6,ADANIENSOL,ADANIENSOL.NS,Adani Energy Solutions Ltd.,Power,0.16726543683372316,8
8,5,7,NYKAA,NYKAA.NS,FSN E-Commerce Ventures Ltd.,Consumer Services,0.16726543683372316,8
8,5,8,COROMANDEL,COROMANDEL.NS,Coromandel International Ltd.,Chemicals,0.16726543683372316,8
8,6,1,ABCAPITAL,ABCAPITAL.NS,Aditya Birla Capital Ltd.,Financial Services,0.17617383750129562,8
8,6,2,CIPLA,CIPLA.NS,Cipla Ltd.,Healthcare,0.17617383750129562,8
8,6,3,PAGEIND,PAGEIND.NS,Page Industries Ltd.,Textiles,0.17617383750129562,8
8,6,4,COFORGE,COFORGE.NS,Coforge Ltd.,Information Technology,0.17617383750129562,8
8,6,5,GODFRYPHLP,GODFRYPHLP.NS,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,0.17617383750129562,8
8,6,6,INDIGO,INDIGO.NS,InterGlobe Aviation Ltd.,Services,0.17617383750129562,8
8,6,7,ONGC,ONGC.NS,Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,0.17617383750129562,8
8,6,8,NAUKRI,NAUKRI.NS,Info Edge (India) Ltd.,Consumer Services,0.17617383750129562,8
8,7,1,PFC,PFC.NS,Power Finance Corporation Ltd.,Financial Services,0.1923590087985008,8
8,7,2,BRITANNIA,BRITANNIA.NS,Britannia Industries Ltd.,Fast Moving Consumer Goods,0.1923590087985008,8
8,7,3,KPITTECH,KPITTECH.NS,KPIT Technologies Ltd.,Information Technology,0.1923590087985008,8
8,7,4,LUPIN,LUPIN.NS,Lupin Ltd.,Healthcare,0.1923590087985008,8
8,7,5,KALYANKJIL,KALYANKJIL.NS,Kalyan Jewellers India Ltd.,Consumer Durables,0.1923590087985008,8
8,7,6,KEI,KEI.NS,KEI Industries Ltd.,Capital Goods,0.1923590087985008,8
8,7,7,HINDZINC,HINDZINC.NS,Hindustan Zinc Ltd.,Metals & Mining,0.1923590087985008,8
8,7,8,ETERNAL,ETERNAL.NS,Eternal Ltd.,Consumer Services,0.1923590087985008,8
8,8,1,RECLTD,RECLTD.NS,REC Ltd.,Financial Services,0.18890531169362343,8
8,8,2,WIPRO,WIPRO.NS,Wipro Ltd.,Information Technology,0.18890531169362343,8
8,8,3,COLPAL,COLPAL.NS,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,0.18890531169362343,8
8,8,4,SUNPHARMA,SUNPHARMA.NS,Sun Pharmaceutical Industries Ltd.,Healthcare,0.18890531169362343,8
8,8,5,OBEROIRLTY,OBEROIRLTY.NS,Oberoi Realty Ltd.,Realty,0.18890531169362343,8
8,8,6,APLAPOLLO,APLAPOLLO.NS,APL Apollo Tubes Ltd.,Capital Goods,0.18890531169362343,8
8,8,7,PIIND,PIIND.NS,PI Industries Ltd.,Chemicals,0.18890531169362343,8
8,8,8,TRENT,TRENT.NS,Trent Ltd.,Consumer Services,0.18890531169362343,8
8,9,1,FEDERALBNK,FEDERALBNK.NS,Federal Bank Ltd.,Financial Services,0.19723316019167633,8
8,9,2,MARICO,MARICO.NS,Marico Ltd.,Fast Moving Consumer Goods,0.19723316019167633,8
8,9,3,LTM,LTM.NS,LTM Ltd.,Information Technology,0.19723316019167633,8
8,9,4,HAL,HAL.NS,Hindustan Aeronautics Ltd.,Capital Goods,0.19723316019167633,8
8,9,5,DIVISLAB,DIVISLAB.NS,Divi's Laboratories Ltd.,Healthcare,0.19723316019167633,8
8,9,6,PRESTIGE,PRESTIGE.NS,Prestige Estates Projects Ltd.,Realty,0.19723316019167633,8
8,9,7,ASIANPAINT,ASIANPAINT.NS,Asian Paints Ltd.,Consumer Durables,0.19723316019167633,8
8,9,8,COALINDIA,COALINDIA.NS,Coal India Ltd.,Oil Gas & Consumable Fuels,0.19723316019167633,8
8,10,1,HDFCAMC,HDFCAMC.NS,HDFC Asset Management Company Ltd.,Financial Services,0.21068020510624746,8
8,10,2,RADICO,RADICO.NS,Radico Khaitan Ltd,Fast Moving Consumer Goods,0.21068020510624746,8
8,10,3,APOLLOHOSP,APOLLOHOSP.NS,Apollo Hospitals Enterprise Ltd.,Healthcare,0.21068020510624746,8
8,10,4,COCHINSHIP,COCHINSHIP.NS,Cochin Shipyard Ltd.,Capital Goods,0.21068020510624746,8
8,10,5,TECHM,TECHM.NS,Tech Mahindra Ltd.,Information Technology,0.21068020510624746,8
8,10,6,TATACOMM,TATACOMM.NS,Tata Communications Ltd.,Telecommunication,0.21068020510624746,8
8,10,7,HINDPETRO,HINDPETRO.NS,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,0.21068020510624746,8
8,10,8,PIDILITIND,PIDILITIND.NS,Pidilite Industries Ltd.,Chemicals,0.21068020510624746,8
8,11,1,M&MFIN,M&MFIN.NS,Mahindra & Mahindra Financial Services Ltd.,Financial Services,0.21319094205631792,8
8,11,2,ZYDUSLIFE,ZYDUSLIFE.NS,Zydus Lifesciences Ltd.,Healthcare,0.21319094205631792,8
8,11,3,ITC,ITC.NS,ITC Ltd.,Fast Moving Consumer Goods,0.21319094205631792,8
8,11,4,OFSS,OFSS.NS,Oracle Financial Services Software Ltd.,Information Technology,0.21319094205631792,8
8,11,5,ABB,ABB.NS,ABB India Ltd.,Capital Goods,0.21319094205631792,8
8,11,6,ADANIPOWER,ADANIPOWER.NS,Adani Power Ltd.,Power,0.21319094205631792,8
8,11,7,TITAN,TITAN.NS,Titan Company Ltd.,Consumer Durables,0.21319094205631792,8
8,11,8,LODHA,LODHA.NS,Lodha Developers Ltd.,Realty,0.21319094205631792,8
8,12,1,BANKBARODA,BANKBARODA.NS,Bank of Baroda,Financial Services,0.22624222976673772,8
8,12,2,DABUR,DABUR.NS,Dabur India Ltd.,Fast Moving Consumer Goods,0.22624222976673772,8
8,12,3,ASTRAL,ASTRAL.NS,Astral Ltd.,Capital Goods,0.22624222976673772,8
8,12,4,LAURUSLABS,LAURUSLABS.NS,Laurus Labs Ltd.,Healthcare,0.22624222976673772,8
8,12,5,NHPC,NHPC.NS,NHPC Ltd.,Power,0.22624222976673772,8
8,12,6,TATAELXSI,TATAELXSI.NS,Tata Elxsi Ltd.,Information Technology,0.22624222976673772,8
8,12,7,BAJAJ-AUTO,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile and Auto Components,0.22624222976673772,8
8,12,8,JUBLFOOD,JUBLFOOD.NS,Jubilant Foodworks Ltd.,Consumer Services,0.22624222976673772,8
8,13,1,AXISBANK,AXISBANK.NS,Axis Bank Ltd.,Financial Services,0.23686560936204984,8
8,13,2,GLENMARK,GLENMARK.NS,Glenmark Pharmaceuticals Ltd.,Healthcare,0.23686560936204984,8
8,13,3,BDL,BDL.NS,Bharat Dynamics Ltd.,Capital Goods,0.23686560936204984,8
8,13,4,DIXON,DIXON.NS,Dixon Technologies (India) Ltd.,Consumer Durables,0.23686560936204984,8
8,13,5,UNITDSPR,UNITDSPR.NS,United Spirits Ltd.,Fast Moving Consumer Goods,0.23686560936204984,8
8,13,6,JSWENERGY,JSWENERGY.NS,JSW Energy Ltd.,Power,0.23686560936204984,8
8,13,7,HEROMOTOCO,HEROMOTOCO.NS,Hero MotoCorp Ltd.,Automobile and Auto Components,0.23686560936204984,8
8,13,8,INDHOTEL,INDHOTEL.NS,Indian Hotels Co. Ltd.,Consumer Services,0.23686560936204984,8
8,14,1,ICICIBANK,ICICIBANK.NS,ICICI Bank Ltd.,Financial Services,0.2574194227378465,8
8,14,2,MAZDOCK,MAZDOCK.NS,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,0.2574194227378465,8
8,14,3,AUROPHARMA,AUROPHARMA.NS,Aurobindo Pharma Ltd.,Healthcare,0.2574194227378465,8
8,14,4,TVSMOTOR,TVSMOTOR.NS,TVS Motor Company Ltd.,Automobile and Auto Components,0.2574194227378465,8
8,14,5,NATIONALUM,NATIONALUM.NS,National Aluminium Co. Ltd.,Metals & Mining,0.2574194227378465,8
8,14,6,SHREECEM,SHREECEM.NS,Shree Cement Ltd.,Construction Materials,0.2574194227378465,8
8,14,7,RVNL,RVNL.NS,Rail Vikas Nigam Ltd.,Construction,0.2574194227378465,8
8,14,8,TATACONSUM,TATACONSUM.NS,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,0.2574194227378465,8
8,15,1,BAJAJFINSV,BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,0.2706109798774158,8
8,15,2,BIOCON,BIOCON.NS,Biocon Ltd.,Healthcare,0.2706109798774158,8
8,15,3,CUMMINSIND,CUMMINSIND.NS,Cummins India Ltd.,Capital Goods,0.2706109798774158,8
8,15,4,NTPC,NTPC.NS,NTPC Ltd.,Power,0.2706109798774158,8
8,15,5,HAVELLS,HAVELLS.NS,Havells India Ltd.,Consumer Durables,0.2706109798774158,8
8,15,6,ADANIENT,ADANIENT.NS,Adani Enterprises Ltd.,Metals & Mining,0.2706109798774158,8
8,15,7,EICHERMOT,EICHERMOT.NS,Eicher Motors Ltd.,Automobile and Auto Components,0.2706109798774158,8
8,15,8,CONCOR,CONCOR.NS,Container Corporation of India Ltd.,Services,0.2706109798774158,8
8,16,1,HUDCO,HUDCO.NS,Housing & Urban Development Corporation Ltd.,Financial Services,0.30539684198636774,8
8,16,2,RELIANCE,RELIANCE.NS,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,0.30539684198636774,8
8,16,3,SRF,SRF.NS,SRF Ltd.,Chemicals,0.30539684198636774,8
8,16,4,VEDL,VEDL.NS,Vedanta Ltd.,Metals & Mining,0.30539684198636774,8
8,16,5,POLYCAB,POLYCAB.NS,Polycab India Ltd.,Capital Goods,0.30539684198636774,8
8,16,6,MARUTI,MARUTI.NS,Maruti Suzuki India Ltd.,Automobile and Auto Components,0.30539684198636774,8
8,16,7,IRCTC,IRCTC.NS,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,0.30539684198636774,8
8,16,8,VOLTAS,VOLTAS.NS,Voltas Ltd.,Consumer Durables,0.30539684198636774,8
8,17,1,UNIONBANK,UNIONBANK.NS,Union Bank of India,Financial Services,0.32183934640710665,8
8,17,2,M&M,M&M.NS,Mahindra & Mahindra Ltd.,Automobile and Auto Components,0.32183934640710665,8
8,17,3,UPL,UPL.NS,UPL Ltd.,Chemicals,0.32183934640710665,8
8,17,4,BPCL,BPCL.NS,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,0.32183934640710665,8
8,17,5,GODREJPROP,GODREJPROP.NS,Godrej Properties Ltd.,Realty,0.32183934640710665,8
8,17,6,BEL,BEL.NS,Bharat Electronics Ltd.,Capital Goods,0.32183934640710665,8
8,17,7,JINDALSTEL,JINDALSTEL.NS,Jindal Steel Ltd.,Metals & Mining,0.32183934640710665,8
8,17,8,AMBUJACEM,AMBUJACEM.NS,Ambuja Cements Ltd.,Construction Materials,0.32183934640710665,8
8,18,1,PNB,PNB.NS,Punjab National Bank,Financial Services,0.35655770176903917,8
8,18,2,BOSCHLTD,BOSCHLTD.NS,Bosch Ltd.,Automobile and Auto Components,0.35655770176903917,8
8,18,3,IOC,IOC.NS,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,0.35655770176903917,8
8,18,4,HINDALCO,HINDALCO.NS,Hindalco Industries Ltd.,Metals & Mining,0.35655770176903917,8
8,18,5,GMRAIRPORT,GMRAIRPORT.NS,GMR Airports Ltd.,Services,0.35655770176903917,8
8,18,6,ULTRACEMCO,ULTRACEMCO.NS,UltraTech Cement Ltd.,Construction Materials,0.35655770176903917,8
8,18,7,ASHOKLEY,ASHOKLEY.NS,Ashok Leyland Ltd.,Capital Goods,0.35655770176903917,8
8,18,8,TATAPOWER,TATAPOWER.NS,Tata Power Co. Ltd.,Power,0.35655770176903917,8
8,19,1,BANKINDIA,BANKINDIA.NS,Bank of India,Financial Services,0.365760339618042,8
8,19,2,MRF,MRF.NS,MRF Ltd.,Automobile and Auto Components,0.365760339618042,8
8,19,3,GAIL,GAIL.NS,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,0.365760339618042,8
8,19,4,GRASIM,GRASIM.NS,Grasim Industries Ltd.,Construction Materials,0.365760339618042,8
8,19,5,ADANIPORTS,ADANIPORTS.NS,Adani Ports and Special Economic Zone Ltd.,Services,0.365760339618042,8
8,19,6,NMDC,NMDC.NS,NMDC Ltd.,Metals & Mining,0.365760339618042,8
8,19,7,SIEMENS,SIEMENS.NS,Siemens Ltd.,Capital Goods,0.365760339618042,8
8,19,8,DLF,DLF.NS,DLF Ltd.,Realty,0.365760339618042,8
