basket_id,basket_avg_pairwise_corr,basket_sector_count,symbols,sectors
1,0.15708791047327703,2,"LTF, DRREDDY","Financial Services, Healthcare"
2,0.14987311736778178,2,"LICHSGFIN, HCLTECH","Financial Services, Information Technology"
3,0.09655928215910964,2,"CANBK, NESTLEIND","Financial Services, Fast Moving Consumer Goods"
4,0.15210630430349104,2,"IDFCFIRSTB, ALKEM","Financial Services, Healthcare"
5,0.11195381238129302,2,"SBIN, MAXHEALTH","Financial Services, Healthcare"
6,0.12932544402419183,2,"ABCAPITAL, HINDUNILVR","Financial Services, Fast Moving Consumer Goods"
7,0.1327659594944727,2,"PFC, TCS","Financial Services, Information Technology"
8,0.1298561647717251,2,"RECLTD, INFY","Financial Services, Information Technology"
9,0.14433671722477703,2,"FEDERALBNK, PATANJALI","Financial Services, Fast Moving Consumer Goods"
10,0.1846738105938478,2,"HDFCAMC, CIPLA","Financial Services, Healthcare"
11,0.16049836704695244,2,"M&MFIN, TORNTPHARM","Financial Services, Healthcare"
12,0.13699106865185182,2,"BANKBARODA, WIPRO","Financial Services, Information Technology"
13,0.1409631036990802,2,"AXISBANK, MPHASIS","Financial Services, Information Technology"
14,0.1113665626342873,2,"ICICIBANK, POWERINDIA","Financial Services, Capital Goods"
15,0.13636710331128254,2,"BAJAJFINSV, LUPIN","Financial Services, Healthcare"
16,0.16363589924298944,2,"HUDCO, APOLLOHOSP","Financial Services, Healthcare"
17,0.12921033159892314,2,"UNIONBANK, LTM","Financial Services, Information Technology"
18,0.13545984910586942,2,"PNB, COLPAL","Financial Services, Fast Moving Consumer Goods"
19,0.1319229928952911,2,"BANKINDIA, PERSISTENT","Financial Services, Information Technology"
20,0.16133285575885392,2,"BAJFINANCE, OIL","Financial Services, Oil Gas & Consumable Fuels"
21,0.16648414900864852,2,"SHRIRAMFIN, DIVISLAB","Financial Services, Healthcare"
22,0.1310550017839031,2,"HDFCBANK, SUZLON","Financial Services, Capital Goods"
23,0.1408386200855637,2,"SBICARD, TATACOMM","Financial Services, Telecommunication"
24,0.11358783270569026,2,"CHOLAFIN, SUNPHARMA","Financial Services, Healthcare"
25,0.1480351476285598,2,"INDUSINDBK, FORTIS","Financial Services, Healthcare"
26,0.13444234422004459,2,"INDIANB, VBL","Financial Services, Fast Moving Consumer Goods"
27,0.15900313222328843,2,"SIEMENS, NYKAA","Capital Goods, Consumer Services"
28,0.12921837583436704,2,"HDFCLIFE, TIINDIA","Financial Services, Automobile and Auto Components"
29,0.1531620274661772,2,"BHEL, BRITANNIA","Capital Goods, Fast Moving Consumer Goods"
30,0.14078664369999713,2,"KOTAKBANK, ZYDUSLIFE","Financial Services, Healthcare"
31,0.1778028410722412,2,"ASHOKLEY, COFORGE","Capital Goods, Information Technology"
32,0.14586706349011813,2,"SBILIFE, IDEA","Financial Services, Telecommunication"
33,0.17405046232090418,2,"BEL, GODREJCP","Capital Goods, Fast Moving Consumer Goods"
34,0.12469640472696478,2,"IRFC, ASIANPAINT","Financial Services, Consumer Durables"
35,0.1332770325497834,2,"POLYCAB, YESBANK","Capital Goods, Financial Services"
36,0.2106291551377785,2,"EXIDEIND, TECHM","Automobile and Auto Components, Information Technology"
37,0.11752399715822268,2,"MAZDOCK, MARICO","Capital Goods, Fast Moving Consumer Goods"
38,0.15544076014529,2,"MUTHOOTFIN, OFSS","Financial Services, Information Technology"
39,0.18447021699762597,2,"BHARATFORG, PHOENIXLTD","Automobile and Auto Components, Realty"
40,0.13707135661524808,2,"HAL, BLUESTARCO","Capital Goods, Consumer Durables"
41,0.14280907700238527,2,"MCX, ITC","Financial Services, Fast Moving Consumer Goods"
42,0.1967621520424723,2,"SAIL, SUPREMEIND","Metals & Mining, Capital Goods"
43,0.17970240445474966,2,"MOTHERSON, INDUSTOWER","Automobile and Auto Components, Telecommunication"
44,0.10856569520577118,2,"ICICIGI, GVT&D","Financial Services, Capital Goods"
45,0.17454958626781977,2,"TATASTEEL, KPITTECH","Metals & Mining, Information Technology"
46,0.20291350993383175,2,"TMPV, 360ONE","Automobile and Auto Components, Financial Services"
47,0.21157579574935811,2,"TATAPOWER, NAUKRI","Power, Consumer Services"
48,0.19409459513723573,2,"JSWSTEEL, PAYTM","Metals & Mining, Financial Services"
49,0.15992959485158004,2,"MARUTI, POLICYBZR","Automobile and Auto Components, Financial Services"
50,0.17253119881819132,2,"IOC, DABUR","Oil Gas & Consumable Fuels, Fast Moving Consumer Goods"
51,0.16130973195387188,2,"CUMMINSIND, BHARTIARTL","Capital Goods, Telecommunication"
52,0.204285102400392,2,"HINDALCO, KALYANKJIL","Metals & Mining, Consumer Durables"
53,0.20115491810869188,2,"BOSCHLTD, GODFRYPHLP","Automobile and Auto Components, Fast Moving Consumer Goods"
54,0.18472419468796936,2,"RELIANCE, BAJAJHLDNG","Oil Gas & Consumable Fuels, Financial Services"
55,0.15801906425394588,2,"NTPC, PAGEIND","Power, Textiles"
56,0.17485296474428438,2,"BDL, UNITDSPR","Capital Goods, Fast Moving Consumer Goods"
57,0.18870395888337976,2,"JINDALSTEL, ASTRAL","Metals & Mining, Capital Goods"
58,0.17355720553171103,2,"M&M, SOLARINDS","Automobile and Auto Components, Chemicals"
59,0.189743272942993,2,"IRCTC, CGPOWER","Consumer Services, Capital Goods"
60,0.17757791083208604,2,"GAIL, PIDILITIND","Oil Gas & Consumable Fuels, Chemicals"
61,0.16438803633613908,2,"ADANIPOWER, AUBANK","Power, Financial Services"
62,0.2534166491016503,2,"DLF, PIIND","Realty, Chemicals"
